left_ob_id,right_ob_id,older_ob_id,younger_ob_id,older_activate_idx,younger_activate_idx,overlap_side_relation,overlap_width_frac,age_difference_bars,strength_difference,same_side_overlap,younger_mostly_nested_in_older,similar_strength_flag,older_touched_before_younger,concurrent_live_bars,redundant_live_inventory,younger_redundant_to_older,older_should_probably_have_been_retired_or_downranked,older_terminal_state,younger_terminal_state,resolution_category
101,109,101,109,4894.0,5313.0,same-side,0.7066532258065008,419.0,0.07454756435198451,1,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
102,109,102,109,4947.0,5313.0,opposite-side,1.0,366.0,0.011059230742991866,0,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
106,146,106,146,5062.0,7170.0,opposite-side,0.6279893711249951,2108.0,0.05734514619520853,0,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
107,116,107,116,5148.0,5485.0,same-side,0.5098814229248928,337.0,0.29473789443387277,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
107,126,107,126,5148.0,6232.0,opposite-side,0.18764044943811112,1084.0,0.34541384293312205,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
108,114,108,114,5172.0,5424.0,opposite-side,1.0,252.0,0.04590198781518573,0,1,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
108,122,108,122,5172.0,6094.0,same-side,1.0,922.0,0.2892502366164599,1,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
108,124,108,124,5172.0,6206.0,opposite-side,1.0,1034.0,0.011844765605975138,0,1,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
110,143,110,143,5324.0,7142.0,opposite-side,0.34818007662836303,1818.0,0.12821067700712407,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
111,115,111,115,5372.0,5436.0,opposite-side,0.7987321711569598,64.0,0.0030121347169261847,0,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
112,123,112,123,5403.0,6117.0,opposite-side,0.8588957055214707,714.0,0.006209577549498468,0,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
112,156,112,156,5403.0,7887.0,same-side,1.0,2484.0,0.07509909221978106,1,1,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
112,157,112,157,5403.0,7898.0,same-side,0.7796215429403133,2495.0,0.02474758148270284,1,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
113,119,113,119,5418.0,5733.0,opposite-side,0.5208191126279608,315.0,0.10318994939061688,0,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
113,127,113,127,5418.0,6295.0,opposite-side,0.1414062500000343,877.0,0.0614403320806568,0,0,1,0,0.0,0,0,0,retired,retired,older_retired
113,157,113,157,5418.0,7898.0,opposite-side,0.0716353111432775,2480.0,0.181798089080628,0,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
113,171,113,171,5418.0,8343.0,same-side,1.0,2925.0,0.01728981007606467,1,1,1,0,0.0,0,0,0,retired,mitigated_full,older_retired
113,172,113,172,5418.0,8455.0,opposite-side,0.6393692777212533,3037.0,0.1646830072243065,0,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
113,174,113,174,5418.0,8479.0,same-side,0.53382307927759,3061.0,0.12874513043370284,1,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
114,122,114,122,5424.0,6094.0,opposite-side,1.0,670.0,0.24334824880127415,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
116,126,116,126,5485.0,6232.0,opposite-side,0.9359550561797559,747.0,0.05067594849924928,0,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
117,145,117,145,5521.0,7166.0,same-side,1.0,1645.0,0.2771133087802339,1,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
117,155,117,155,5521.0,7799.0,opposite-side,1.0,2278.0,0.13567313253933688,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
118,147,118,147,5553.0,7283.0,same-side,0.8998170173834257,1730.0,0.26690242921747986,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
118,152,118,152,5553.0,7686.0,same-side,0.7802991232594566,2133.0,0.02039376068498666,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
118,154,118,154,5553.0,7710.0,opposite-side,1.0,2157.0,0.021699883977726153,0,1,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
119,171,119,171,5733.0,8343.0,opposite-side,0.6569579288025723,2610.0,0.12047975946668155,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
119,174,119,174,5733.0,8479.0,opposite-side,1.0,2746.0,0.2319350798243197,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
120,129,120,129,5821.0,6405.0,same-side,0.968385018123208,584.0,0.27370458535503495,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
120,133,120,133,5821.0,6500.0,same-side,0.6699218749999786,679.0,0.11833537680852702,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
120,139,120,139,5821.0,6732.0,same-side,0.7786827195467299,911.0,0.3058711796268343,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
120,140,120,140,5821.0,6787.0,opposite-side,1.0,966.0,0.062425104341122806,0,1,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
121,134,121,134,5863.0,6582.0,opposite-side,0.7762557077625721,719.0,0.39395997660304594,0,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
121,135,121,135,5863.0,6632.0,same-side,0.9277708592777208,769.0,0.4257180158298409,1,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
121,141,121,141,5863.0,6873.0,opposite-side,0.9224579370885297,1010.0,0.1362289146008644,0,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
122,124,122,124,6094.0,6206.0,opposite-side,1.0,112.0,0.27740547101048474,0,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
123,156,123,156,6117.0,7887.0,opposite-side,0.7758152173913392,1770.0,0.08130866976927953,0,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
123,157,123,157,6117.0,7898.0,opposite-side,0.5492842535787258,1781.0,0.03095715903220131,0,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
127,157,127,157,6295.0,7898.0,same-side,1.0,1603.0,0.2432384211612848,1,0,0,1,0.0,0,0,0,retired,invalidated,older_retired
127,172,127,172,6295.0,8455.0,same-side,0.695312500000093,2160.0,0.10324267514364971,1,0,0,1,0.0,0,0,0,retired,invalidated,older_retired
128,164,128,164,6312.0,8216.0,same-side,1.0,1904.0,0.2930204635840927,1,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
128,165,128,165,6312.0,8226.0,same-side,0.8667032364235019,1914.0,0.10976325598761849,1,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
128,169,128,169,6312.0,8318.0,same-side,0.6538672517828279,2006.0,0.3640010400791913,1,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
129,133,129,133,6405.0,6500.0,same-side,0.7082519531250158,95.0,0.39203996216356196,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
129,139,129,139,6405.0,6732.0,same-side,0.8342776203966454,327.0,0.032166594271799354,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
129,140,129,140,6405.0,6787.0,opposite-side,1.0,382.0,0.21127948101391214,0,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
130,132,130,132,6470.0,6496.0,opposite-side,0.8606520090977873,26.0,0.21320729280522377,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
130,133,130,133,6470.0,6500.0,opposite-side,0.08813476562502523,30.0,0.058258172896060056,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
130,136,130,136,6470.0,6660.0,opposite-side,0.9954081632652988,190.0,0.13841738564575223,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
130,138,130,138,6470.0,6727.0,opposite-side,0.8189617245930714,257.0,0.2677709896942291,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
130,160,130,160,6470.0,8096.0,opposite-side,0.49686444766036014,1626.0,0.009672013815221092,0,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
130,161,130,161,6470.0,8132.0,same-side,1.0,1662.0,0.4736915143168467,1,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
130,175,130,175,6470.0,8558.0,opposite-side,1.0,2088.0,0.16190429445855592,0,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
131,159,131,159,6484.0,8045.0,opposite-side,0.8708994708994182,1561.0,0.13590007254031478,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
132,136,132,136,6496.0,6660.0,same-side,0.8391156462584826,164.0,0.07478990715947154,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
132,138,132,138,6496.0,6727.0,same-side,0.6168059832819995,231.0,0.05456369688900531,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
132,160,132,160,6496.0,8096.0,same-side,0.9850458273033406,1600.0,0.20353527899000268,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
132,161,132,161,6496.0,8132.0,opposite-side,1.0,1636.0,0.2604842215116229,0,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
132,175,132,175,6496.0,8558.0,same-side,1.0,2062.0,0.05130299834666785,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
133,136,133,136,6500.0,6660.0,same-side,0.09472656250003589,160.0,0.08015921274969218,1,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
133,138,133,138,6500.0,6727.0,same-side,0.2890624999999922,227.0,0.20951281679816902,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
133,139,133,139,6500.0,6732.0,same-side,1.0,232.0,0.4242065564353613,1,1,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
133,140,133,140,6500.0,6787.0,opposite-side,0.41170268845544333,287.0,0.18076048114964982,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
134,135,134,135,6582.0,6632.0,opposite-side,0.9792605951307605,50.0,0.03175803922679499,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
134,141,134,141,6582.0,6873.0,same-side,1.0,291.0,0.25773106200218154,1,1,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
135,141,135,141,6632.0,6873.0,opposite-side,1.0,241.0,0.28948910122897653,0,1,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
136,138,136,138,6660.0,6727.0,same-side,0.8249010118786069,67.0,0.12935360404847684,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
136,160,136,160,6660.0,8096.0,same-side,0.13892908827785722,1436.0,0.12874537183053114,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
136,161,136,161,6660.0,8132.0,opposite-side,1.0,1472.0,0.33527412867109446,0,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
136,175,136,175,6660.0,8558.0,same-side,0.9199735449734915,1898.0,0.023486908812803686,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
137,176,137,176,6670.0,8624.0,same-side,0.5705975674246885,1954.0,0.07588544774525108,1,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
138,139,138,139,6727.0,6732.0,same-side,0.16182719546738866,5.0,0.2146937396371923,1,0,0,1,52.0,1,0,0,invalidated,mitigated_full,older_invalidated
138,161,138,161,6727.0,8132.0,opposite-side,0.7187263078088659,1405.0,0.20592052462261762,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
139,140,139,140,6732.0,6787.0,opposite-side,0.12440695835523694,55.0,0.2434460752857115,0,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
142,167,142,167,6923.0,8266.0,opposite-side,0.8943037974684025,1343.0,0.27224733539818174,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
142,168,142,168,6923.0,8303.0,same-side,1.0,1380.0,0.198104235422093,1,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
145,155,145,155,7166.0,7799.0,opposite-side,1.0,633.0,0.141440176240897,0,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
147,152,147,152,7283.0,7686.0,same-side,0.21660649819497463,403.0,0.2872961899024665,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
147,154,147,154,7283.0,7710.0,opposite-side,1.0,427.0,0.2452025452397537,0,1,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
148,149,148,149,7293.0,7421.0,opposite-side,0.5846153846155729,128.0,0.1519701149525865,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
149,151,149,151,7421.0,7507.0,same-side,0.0687601515972744,86.0,0.012685942014236229,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
156,157,156,157,7887.0,7898.0,same-side,0.8324275362319226,11.0,0.05035151073707822,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
157,172,157,172,7898.0,8455.0,same-side,0.511698880976614,557.0,0.3464810963049345,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
158,166,158,166,8015.0,8262.0,opposite-side,0.27506112469427085,247.0,0.008455242082123782,0,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
160,175,160,175,8096.0,8558.0,same-side,0.2705026455026847,462.0,0.15223228064333483,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
162,163,162,163,8149.0,8189.0,opposite-side,1.0,40.0,0.16112837446372552,0,1,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
162,170,162,170,8149.0,8332.0,same-side,1.0,183.0,0.40407262673443956,1,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
162,173,162,173,8149.0,8473.0,same-side,0.9221218961624522,324.0,0.011129975850195595,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
163,170,163,170,8189.0,8332.0,opposite-side,0.6504757135704353,143.0,0.24294425227071403,0,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
163,173,163,173,8189.0,8473.0,opposite-side,0.5519187358916344,284.0,0.17225835031392112,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
164,165,164,165,8216.0,8226.0,same-side,1.0,10.0,0.18325720759647424,1,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
164,169,164,169,8216.0,8318.0,same-side,1.0,102.0,0.07098057649509859,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
165,169,165,169,8226.0,8318.0,same-side,0.8664828672706012,92.0,0.2542377840915728,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
167,168,167,168,8266.0,8303.0,opposite-side,0.9202898550723778,37.0,0.07414309997608876,0,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
170,173,170,173,8332.0,8473.0,same-side,0.15801354401815718,141.0,0.41520260258463515,1,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
171,174,171,174,8343.0,8479.0,same-side,0.7980582524272302,136.0,0.11145532035763817,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
185,186,185,186,9075.0,9093.0,opposite-side,0.8776687824581729,18.0,0.02573040664150028,0,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
187,188,187,188,9186.0,9249.0,opposite-side,0.01696165191739436,63.0,0.0023334203821298027,0,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
191,192,191,192,9495.0,9547.0,same-side,1.0,52.0,0.06057251231335381,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
191,193,191,193,9495.0,9569.0,same-side,1.0,74.0,0.0347808440038323,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
191,199,191,199,9495.0,9785.0,opposite-side,0.7372406332972925,290.0,0.1724987478558624,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
192,193,192,193,9547.0,9569.0,same-side,0.6815689582454981,22.0,0.02579166830952151,1,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
192,199,192,199,9547.0,9785.0,opposite-side,1.0,238.0,0.11192623554250858,0,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
193,199,193,199,9569.0,9785.0,opposite-side,1.0,216.0,0.1377179038520301,0,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
195,201,195,201,9681.0,9877.0,same-side,0.9010649261422174,196.0,0.06246422394534412,1,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
196,197,196,197,9741.0,9773.0,opposite-side,1.0,32.0,0.232549364866814,0,1,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
196,267,196,267,9741.0,13616.0,opposite-side,0.48391003460204346,3875.0,0.22363869687008175,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
196,268,196,268,9741.0,13626.0,opposite-side,1.0,3885.0,0.011407419832487053,0,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
196,269,196,269,9741.0,13637.0,same-side,0.16144436997318362,3896.0,0.02978620143680355,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
196,271,196,271,9741.0,13727.0,opposite-side,0.8368211920529879,3986.0,0.07162107513372207,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
197,268,197,268,9773.0,13626.0,same-side,1.0,3853.0,0.24395678469930104,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
200,201,200,201,9852.0,9877.0,opposite-side,0.0033963065166793364,25.0,0.059456294028928935,0,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
203,206,203,206,10045.0,10113.0,same-side,0.9932699341623923,68.0,0.20687189885078028,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
203,207,203,207,10045.0,10144.0,opposite-side,1.0,99.0,0.12246380936463674,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
203,273,203,273,10045.0,13814.0,same-side,0.021291448516552885,3769.0,0.061732990651859,1,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
204,208,204,208,10051.0,10169.0,same-side,1.0,118.0,0.1232183494780717,1,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
206,207,206,207,10113.0,10144.0,opposite-side,0.9570562478949148,31.0,0.329335708215417,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
206,273,206,273,10113.0,13814.0,same-side,0.013263525305374734,3701.0,0.2686048895026393,1,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
207,270,207,270,10144.0,13673.0,same-side,0.10538793103449012,3529.0,0.3058033955111229,1,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
207,273,207,273,10144.0,13814.0,opposite-side,0.5973821989529017,3670.0,0.060730818712777745,0,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
210,227,210,227,10250.0,11287.0,opposite-side,0.4250060576690226,1037.0,0.2465905847081925,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
210,233,210,233,10250.0,11661.0,same-side,0.11461109764966394,1411.0,0.025867796533070586,1,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
211,227,211,227,10280.0,11287.0,opposite-side,0.5287815126050541,1007.0,0.35979444586045917,0,0,0,0,0.0,0,0,0,retired,retired,older_retired
211,233,211,233,10280.0,11661.0,same-side,0.8724137931034529,1381.0,0.13907165768533725,1,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
211,238,211,238,10280.0,11888.0,same-side,0.9298076923077138,1608.0,0.13130481164488783,1,0,0,0,0.0,0,0,0,retired,retired,older_retired
211,242,211,242,10280.0,12181.0,same-side,1.0,1901.0,0.18441633296493054,1,1,0,0,0.0,0,0,0,retired,invalidated,older_retired
211,264,211,264,10280.0,13448.0,opposite-side,1.0,3168.0,0.09783472346345445,0,1,1,0,0.0,0,0,0,retired,retired,older_retired
211,275,211,275,10280.0,13912.0,same-side,0.44067615277629724,3632.0,0.21873235960933723,1,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
212,241,212,241,10285.0,12144.0,same-side,0.45564629681778923,1859.0,0.08521800738568519,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
212,275,212,275,10285.0,13912.0,same-side,1.0,3627.0,0.025427372352292754,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
213,251,213,251,10340.0,12637.0,same-side,1.0,2297.0,0.015565684929401469,1,0,1,0,0.0,0,0,0,retired,retired,older_retired
213,261,213,261,10340.0,13184.0,same-side,1.0,2844.0,0.09270346529680884,1,0,1,0,0.0,0,0,0,retired,invalidated,older_retired
213,262,213,262,10340.0,13244.0,opposite-side,1.0,2904.0,0.15957772265886616,0,0,0,0,0.0,0,0,0,retired,retired,older_retired
214,223,214,223,10349.0,11157.0,opposite-side,1.0,808.0,0.013086300975955756,0,1,1,0,0.0,0,0,0,retired,invalidated,older_retired
214,225,214,225,10349.0,11226.0,opposite-side,0.06084311169054674,877.0,0.013092564634645254,0,0,1,0,0.0,0,0,0,retired,retired,older_retired
214,245,214,245,10349.0,12308.0,opposite-side,0.4122733612272868,1959.0,0.2351518325445987,0,0,0,0,0.0,0,0,0,retired,retired,older_retired
214,257,214,257,10349.0,13034.0,opposite-side,1.0,2685.0,0.3267720900190181,0,1,0,0,0.0,0,0,0,retired,invalidated,older_retired
214,259,214,259,10349.0,13081.0,same-side,1.0,2732.0,0.209971099664079,1,1,0,0,0.0,0,0,0,retired,invalidated,older_retired
214,260,214,260,10349.0,13112.0,opposite-side,1.0,2763.0,0.0018700164569318556,0,1,1,0,0.0,0,0,0,retired,invalidated,older_retired
214,307,214,307,10349.0,15218.0,same-side,0.6106307583274209,4869.0,0.10198308240998555,1,0,0,0,0.0,0,0,0,retired,retired,older_retired
214,308,214,308,10349.0,15227.0,same-side,0.004269293924514623,4878.0,0.299221022020029,1,0,0,0,0.0,0,0,0,retired,retired,older_retired
215,254,215,254,10404.0,12783.0,opposite-side,0.7316017316016741,2379.0,0.15214296271736127,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
215,295,215,295,10404.0,14904.0,opposite-side,0.9724994455533816,4500.0,0.22257441032318548,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
216,217,216,217,10668.0,10698.0,same-side,0.204183266932279,30.0,0.01638242594553152,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
216,221,216,221,10668.0,11053.0,same-side,1.0,385.0,0.022012710498396704,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
216,231,216,231,10668.0,11562.0,same-side,1.0,894.0,0.08077915480943842,1,1,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
216,277,216,277,10668.0,14074.0,same-side,1.0,3406.0,0.21237594971820783,1,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
216,280,216,280,10668.0,14334.0,same-side,0.6305131761442477,3666.0,0.008243059341730752,1,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
216,299,216,299,10668.0,14990.0,opposite-side,0.21622911694520097,4322.0,0.07210705777972015,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
216,300,216,300,10668.0,14995.0,opposite-side,1.0,4327.0,0.08470481535007268,0,1,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
216,301,216,301,10668.0,15018.0,same-side,1.0,4350.0,0.015806726868991094,1,1,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
217,221,217,221,10698.0,11053.0,same-side,1.0,355.0,0.0056302845528651835,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
217,277,217,277,10698.0,14074.0,same-side,0.18434042553192914,3376.0,0.22875837566373936,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
217,280,217,280,10698.0,14334.0,same-side,0.6866171676928665,3636.0,0.024625485287262272,1,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
218,230,218,230,10891.0,11536.0,opposite-side,1.0,645.0,0.05620387338456456,0,0,1,1,0.0,0,0,0,retired,invalidated,older_retired
218,232,218,232,10891.0,11580.0,same-side,0.2418019211659546,689.0,0.22916016380487925,1,0,0,1,0.0,0,0,0,retired,mitigated_full,older_retired
218,305,218,305,10891.0,15175.0,same-side,0.6290162305398754,4284.0,0.041796734472177355,1,0,1,1,0.0,0,0,0,retired,mitigated_full,older_retired
218,306,218,306,10891.0,15181.0,same-side,0.33289168598877356,4290.0,0.10040857569721007,1,0,0,1,0.0,0,0,0,retired,mitigated_full,older_retired
219,224,219,224,10949.0,11190.0,opposite-side,1.0,241.0,0.08654830222393117,0,1,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
219,243,219,243,10949.0,12260.0,same-side,1.0,1311.0,0.0966887540570357,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
219,248,219,248,10949.0,12558.0,same-side,0.7410958904109205,1609.0,0.01795048352576456,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
219,249,219,249,10949.0,12576.0,same-side,0.707822085889574,1627.0,0.04662498492531464,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
219,252,219,252,10949.0,12643.0,same-side,1.0,1694.0,0.13210882023463322,1,1,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
219,258,219,258,10949.0,13039.0,opposite-side,1.0,2090.0,0.04814174579476782,0,1,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
219,261,219,261,10949.0,13184.0,same-side,0.5727696404793508,2235.0,0.035736899153367974,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
219,262,219,262,10949.0,13244.0,opposite-side,0.2972772277227616,2295.0,0.288018087109043,0,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
219,276,219,276,10949.0,14032.0,same-side,0.6794724770642129,3083.0,0.19606862931006586,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
219,278,219,278,10949.0,14219.0,opposite-side,0.3499999999999851,3270.0,0.2373245064430256,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
219,279,219,279,10949.0,14315.0,same-side,1.0,3366.0,0.07727873903796711,1,1,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
220,230,220,230,11044.0,11536.0,same-side,0.5357530971527884,492.0,0.32787915305229476,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
221,277,221,277,11053.0,14074.0,same-side,0.5692307692307962,3021.0,0.23438866021660454,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
221,280,221,280,11053.0,14334.0,same-side,1.0,3281.0,0.030255769840127456,1,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
